b'id',b'key',b'value',b'type' 
b'3696017876',b'housenumber',b'2089',b'addr'
b'3696018469',b'city',b'Ottawa',b'addr'
b'3696018469',b'street',b'French Hill Road',b'addr'
b'3696018469',b'date',b'2012-11-14',b'survey'
b'3696018469',b'housenumber',b'2135',b'addr'
b'3696020000',b'street',b'Liska Street',b'addr'
b'3696020000',b'housenumber',b'2186',b'addr'
b'3696020358',b'city',b'Ottawa',b'addr'
b'3696020358',b'street',b'Pleasantview Court',b'addr'
b'3696020358',b'date',b'2012-11-14',b'survey'
b'3696020358',b'housenumber',b'2206',b'addr'
b'3696020772',b'street',b'Silverado Crescent',b'addr'
b'3696020772',b'housenumber',b'2223',b'addr'
b'3696021102',b'street',b'Brockstone Crescent',b'addr'
b'3696021102',b'housenumber',b'2259',b'addr'
b'3696021646',b'street',b'Brockstone Crescent',b'addr'
b'3696021646',b'housenumber',b'2287',b'addr'
b'3696022177',b'street',b'Silvermoon Crescent',b'addr'
b'3696022177',b'housenumber',b'239',b'addr'
b'3696022909',b'street',b'Hepatica Way',b'addr'
b'3696022909',b'housenumber',b'251',b'addr'
b'3696023158',b'street',b'Monaco Place',b'addr'
b'3696023158',b'housenumber',b'267',b'addr'
b'3696023679',b'city',b'Ottawa',b'addr'
b'3696023679',b'street',b'Colonial Road',b'addr'
b'3696023679',b'date',b'2012-11-14',b'survey'
b'3696023679',b'housenumber',b'2860',b'addr'
b'3696024022',b'street',b'Vienna Terrace',b'addr'
b'3696024022',b'housenumber',b'305',b'addr'
b'3696024349',b'street',b'Farincourt Crescent',b'addr'
b'3696024349',b'housenumber',b'321',b'addr'
b'3696024539',b'city',b'Ottawa',b'addr'
b'3696024539',b'street',b'Sarsfield Road',b'addr'
b'3696024539',b'date',b'2014-06-12',b'survey'
b'3696024539',b'housenumber',b'3306',b'addr'
b'3696025048',b'city',b'Ottawa',b'addr'
b'3696025048',b'street',b'Trim Road',b'addr'
b'3696025048',b'housenumber',b'3405',b'addr'
b'3696025430',b'street',b'Grammond Circle',b'addr'
b'3696025430',b'housenumber',b'350',b'addr'
b'3696027043',b'street',b'Trailsedge Way',b'addr'
b'3696027043',b'housenumber',b'365',b'addr'
b'3696027414',b'street',b'Gerry Lalonde Drive',b'addr'
b'3696027414',b'housenumber',b'403',b'addr'
b'3696027872',b'street',b'Gerry Lalonde Drive',b'addr'
b'3696027872',b'housenumber',b'428',b'addr'
b'3696028558',b'city',b'Ottawa',b'addr'
b'3696028558',b'street',b'Navan Road',b'addr'
b'3696028558',b'housenumber',b'4535',b'addr'
b'3696028944',b'city',b'Ottawa',b'addr'
b'3696028944',b'street',b'Navan Road',b'addr'
b'3696028944',b'housenumber',b'4875',b'addr'
b'3696029545',b'street',b'Louis Toscano Drive',b'addr'
b'3696029545',b'housenumber',b'517',b'addr'
b'3696029935',b'housenumber',b'533',b'addr'
b'3696029935',b'street',b'des Gen\xc3\xa9vriers Street',b'addr'
b'3696030180',b'street',b'Louis Toscano Drive',b'addr'
b'3696030180',b'housenumber',b'553',b'addr'
b'3696030528',b'city',b'Ottawa',b'addr'
b'3696030528',b'street',b'Renaissance Drive',b'addr'
b'3696030528',b'housenumber',b'568',b'addr'
b'3696030784',b'city',b'Ottawa',b'addr'
b'3696030784',b'street',b'Buckland Road',b'addr'
b'3696030784',b'date',b'2012-11-14',b'survey'
b'3696030784',b'housenumber',b'5806',b'addr'
b'3696031501',b'city',b'Ottawa',b'addr'
b'3696031501',b'street',b'Casabella Drive',b'addr'
b'3696031501',b'housenumber',b'599',b'addr'
b'3696032744',b'street',b'Glastonbury Walk',b'addr'
b'3696032744',b'housenumber',b'621',b'addr'
b'3696033129',b'street',b'Renaud Road',b'addr'
b'3696033129',b'housenumber',b'6418',b'addr'
b'3696033665',b'street',b'Crowberry Street',b'addr'
b'3696033665',b'housenumber',b'710',b'addr'
b'3696034112',b'street',b'Carmella Crescent',b'addr'
b'3696034112',b'housenumber',b'736',b'addr'
b'3696035521',b'street',b'Fantail Walk',b'addr'
b'3696035521',b'housenumber',b'807',b'addr'
b'3696036335',b'street',b'Ashenvale Way',b'addr'
b'3696036335',b'housenumber',b'868',b'addr'
b'3696036888',b'city',b'Ottawa',b'addr'
b'3696036888',b'street',b'Lucille Way',b'addr'
b'3696036888',b'housenumber',b'940',b'addr'
b'3696197891',b'maxspeed',b'90',b'regular'
b'3696197891',b'traffic_sign',b'maxspeed',b'regular'
b'3696969866',b'city',b'Ottawa',b'addr'
b'3696969866',b'street',b'Des Arbres Street',b'addr'
b'3696969866',b'housenumber',b'1834',b'addr'
b'3696986368',b'city',b'Ottawa',b'addr'
b'3696986368',b'street',b'Duval Lane',b'addr'
b'3696986368',b'housenumber',b'379',b'addr'
b'3708208650',b'highway',b'stop',b'regular'
b'3717196099',b'natural',b'tree',b'regular'
b'3721683854',b'name',b'Capital Dominion Radiator',b'regular'
b'3721683854',b'shop',b'car_repair',b'regular'
b'3721683854',b'street',b'Gladstone Avenue',b'addr'
b'3721683854',b'housenumber',b'410',b'addr'
b'3743527402',b'highway',b'crossing',b'regular'
b'3747980005',b'city',b'Gatineau',b'addr'
b'3747980005',b'source',b'Gatineau.ca/donneesouvertes 17Sept2015',b'addr'
b'3747980005',b'street',b'Rue du Conservatoire',b'addr'
b'3747980005',b'housenumber',b'265',b'addr'
b'3751671434',b'highway',b'stop',b'regular'
b'3788888511',b'city',b'Gatineau',b'addr'
b'3788888511',b'street',b'Rue de la Cit\xc3\xa9-Jardin',b'addr'
b'3788888511',b'addr',b'Gatineau.ca/donneesouvertes 15Oct2015',b'source'
b'3788888511',b'country',b'CA',b'addr'
b'3788888511',b'housenumber',b'415',b'addr'
b'3841152527',b'source',b'NRCan-CanVec-10.0',b'regular'
b'3841152527',b'street',b'Chemin du Lac-des-Loups',b'addr'
b'3841152527',b'housenumber',b'1175',b'addr'
b'3841153537',b'source',b'NRCan-CanVec-10.0',b'regular'
b'3841153537',b'street',b'Cottage Lane',b'addr'
b'3841153537',b'housenumber',b'177',b'addr'
b'3841154866',b'source',b'NRCan-CanVec-10.0',b'regular'
b'3841154866',b'city',b'Pontiac',b'addr'
b'3841154866',b'street',b'Rue Saint-John',b'addr'
b'3841154866',b'housenumber',b'38',b'addr'
b'3841155483',b'source',b'NRCan-CanVec-10.0',b'regular'
b'3841155483',b'city',b'Pontiac',b'addr'
b'3841155483',b'street',b'Rue Smith',b'addr'
b'3841155483',b'housenumber',b'5',b'addr'
b'3850691064',b'highway',b'stop',b'regular'
b'3859505174',b'crossing',b'traffic_signals',b'regular'
b'3861132832',b'city',b'Gatineau',b'addr'
b'3861132832',b'street',b'Rue Jeannine-Gr\xc3\xa9goire-Ross',b'addr'
b'3861132832',b'addr',b'Gatineau.ca/donneesouvertes 26Nov2015',b'source'
b'3861132832',b'country',b'CA',b'addr'
b'3861132832',b'housenumber',b'155',b'addr'
b'3881281478',b'highway',b'turning_circle',b'regular'
b'3919737734',b'highway',b'crossing',b'regular'
b'3919737734',b'crossing',b'traffic_signals',b'regular'
b'3984381355',b'city',b'Gatineau',b'addr'
b'3984381355',b'street',b'Rue des Becs-Scie',b'addr'
b'3984381355',b'addr',b'Gatineau.ca/donneesouvertes 02Feb2016',b'source'
b'3984381355',b'housenumber',b'261',b'addr'
b'4000122690',b'highway',b'street_lamp',b'regular'
b'4000122690',b'street_lamp',b'high_mast',b'regular'
b'4007406008',b'name',b'Pro Phyiso.',b'regular'
b'4007406008',b'amenity',b'clinic',b'regular'
b'4007406008',b'street',b'Bank Street',b'addr'
b'4007406008',b'housenumber',b'1695',b'addr'
b'4026306347',b'city',b'Gatineau',b'addr'
b'4026306347',b'street',b'Boulevard du Plateau',b'addr'
b'4026306347',b'addr',b'Gatineau.ca/donneesouvertes 25Feb2016',b'source'
b'4026306347',b'housenumber',b'598',b'addr'
b'4061995417',b'power',b'pole',b'regular'
b'4069433139',b'name',b'The Brick',b'regular'
b'4069433139',b'shop',b'furniture',b'regular'
b'4127336673',b'amenity',b'bus_station',b'regular'
b'4127336673',b'bus',b'yes',b'regular'
b'4127336673',b'highway',b'bus_stop',b'regular'
b'4127336673',b'name',b'St-Laurent 3B',b'regular'
b'4127336673',b'operator',b'OC Transpo',b'regular'
b'4127336673',b'public_transport',b'platform',b'regular'
b'4127336673',b'ref',b'3025',b'regular'
b'4127336673',b'source',b'City of Ottawa',b'regular'
b'4127336673',b'ref',b'OC Transpo',b'source'
b'4127336673',b'stop_id',b'gtfs',b'source'
b'4127336673',b'stop_id',b'EB946',b'regular'
b'4141205754',b'city',b'Ottawa',b'addr'
b'4141205754',b'street',b'Canaan Road',b'addr'
b'4141205754',b'date',b'2012-11-14',b'survey'
b'4141205754',b'housenumber',b'2264',b'addr'
b'4141733317',b'power',b'tower',b'regular'
b'4143785431',b'highway',b'traffic_signals',b'regular'
b'4147292454',b'city',b'Gatineau',b'addr'
b'4147292454',b'street',b'Chemin Industriel',b'addr'
b'4147292454',b'addr',b'Gatineau.ca/donneesouvertes 25Apr2016',b'source'
b'4147292454',b'country',b'CA',b'addr'
b'4147292454',b'housenumber',b'515',b'addr'
b'4195618427',b'source',b'NRCan-CanVec-10.0',b'regular'
b'4195618427',b'street',b'Chemin Wyman',b'addr'
b'4195618427',b'housenumber',b'100',b'addr'
b'4195618544',b'source',b'NRCan-CanVec-10.0',b'regular'
b'4195618544',b'city',b'Pontiac',b'addr'
b'4195618544',b'street',b'Rue de Clarendon',b'addr'
b'4195618544',b'housenumber',b'651',b'addr'
b'4243540392',b'name',b'Hu Tieu Mi Gia',b'regular'
b'4243540392',b'amenity',b'restaurant',b'regular'
b'4243540392',b'cuisine',b'vietnamese',b'regular'
b'4243540392',b'street',b'Preston Street',b'addr'
b'4264552490',b'name',b'Octranspo',b'regular'
b'4264552490',b'covered',b'yes',b'regular'
b'4264552490',b'highway',b'bus_stop',b'regular'
b'4264552490',b'operator',b'Octranspo',b'regular'
b'4285304998',b'natural',b'tree',b'regular'
b'4341724974',b'city',b'Ottawa',b'addr'
b'4341724974',b'street',b'Lamoureux Drive',b'addr'
b'4341724974',b'housenumber',b'1797',b'addr'
b'4341980335',b'natural',b'tree',b'regular'
b'4343764565',b'fixme',b'missing addr:housenumber',b'regular'
b'4343764565',b'source',b'City of Ottawa',b'regular'
b'4343764565',b'city',b'Ottawa',b'addr'
b'4343764565',b'street',b'Hibiscus Way',b'addr'
b'4343764565',b'housenumber',b'37',b'addr'
b'4344908245',b'city',b'Ottawa',b'addr'
b'4344908245',b'street',b'Laporte Street',b'addr'
b'4344908245',b'date',b'2012-11-14',b'survey'
b'4344908245',b'housenumber',b'1056',b'addr'
b'4344908871',b'city',b'Ottawa',b'addr'
b'4344908871',b'street',b'Marrissa Avenue',b'addr'
b'4344908871',b'date',b'2012-11-14',b'survey'
b'4344908871',b'housenumber',b'136',b'addr'
b'4344909381',b'city',b'Ottawa',b'addr'
b'4344909381',b'street',b'Cloverlawn Crescent',b'addr'
b'4344909381',b'date',b'2012-11-14',b'survey'
b'4344909381',b'housenumber',b'1848',b'addr'
b'4344910511',b'city',b'Ottawa',b'addr'
b'4344910511',b'street',b'Ogilvie Road',b'addr'
b'4344910511',b'date',b'2012-11-14',b'survey'
b'4344910511',b'housenumber',b'2045',b'addr'
b'4344913790',b'city',b'Ottawa',b'addr'
b'4344913790',b'street',b'Elmsmere Road',b'addr'
b'4344913790',b'date',b'2012-11-14',b'survey'
b'4344913790',b'housenumber',b'940',b'addr'
b'4349408755',b'door',b'yes',b'regular'
b'4349408755',b'level',b'0',b'regular'
b'4362229312',b'name',b'Atari',b'regular'
b'4362229312',b'amenity',b'restaurant',b'regular'
b'4362229312',b'city',b'Ottawa',b'addr'
b'4362229312',b'street',b'Dalhousie Street',b'addr'
b'4362229312',b'postcode',b'K1N 7E5',b'addr'
b'4362229312',b'province',b'Ontario',b'addr'
b'4362229312',b'opening_hours',b'Mo off; Tu-Th 16:00-00:00; Fr -Sa 16:00-02:00; Su 16:00-00:00',b'regular'
b'4362229312',b'housenumber',b'297',b'addr'
b'4362235033',b'natural',b'tree',b'regular'
b'4370253158',b'natural',b'tree',b'regular'
b'4381349507',b'highway',b'crossing',b'regular'
b'4381349507',b'crossing',b'traffic_signals',b'regular'
b'4382356320',b'maxspeed',b'40',b'regular'
b'4382356320',b'traffic_sign',b'maxspeed',b'regular'
b'4384455548',b'natural',b'tree',b'regular'
b'4388479758',b'ref',b'2296-14',b'regular'
b'4388479758',b'source',b'Ville de Gatineau',b'regular'
b'4388479758',b'emergency',b'fire_hydrant',b'regular'
b'4388479758',b'ref',b'Ville de Gatineau',b'source'
b'4388480358',b'ref',b'1971-1',b'regular'
b'4388480358',b'source',b'Ville de Gatineau',b'regular'
b'4388480358',b'emergency',b'fire_hydrant',b'regular'
b'4388480358',b'ref',b'Ville de Gatineau',b'source'
b'4388480558',b'ref',b'2270-7',b'regular'
b'4388480558',b'source',b'Ville de Gatineau',b'regular'
b'4388480558',b'emergency',b'fire_hydrant',b'regular'
b'4388480558',b'ref',b'Ville de Gatineau',b'source'
b'4388483850',b'ref',b'2695-1',b'regular'
b'4388483850',b'source',b'Ville de Gatineau',b'regular'
b'4388483850',b'emergency',b'fire_hydrant',b'regular'
b'4388483850',b'ref',b'Ville de Gatineau',b'source'
b'4388484250',b'ref',b'2082-19',b'regular'
b'4388484250',b'source',b'Ville de Gatineau',b'regular'
b'4388484250',b'emergency',b'fire_hydrant',b'regular'
b'4388484250',b'ref',b'Ville de Gatineau',b'source'
b'4388484350',b'ref',b'1211-4',b'regular'
b'4388484350',b'source',b'Ville de Gatineau',b'regular'
b'4388484350',b'emergency',b'fire_hydrant',b'regular'
b'4388484350',b'ref',b'Ville de Gatineau',b'source'
b'4388484450',b'ref',b'1692-1',b'regular'
b'4388484450',b'source',b'Ville de Gatineau',b'regular'
b'4388484450',b'emergency',b'fire_hydrant',b'regular'
b'4388484450',b'ref',b'Ville de Gatineau',b'source'
b'4388484550',b'ref',b'1846-7',b'regular'
b'4388484550',b'source',b'Ville de Gatineau',b'regular'
b'4388484550',b'emergency',b'fire_hydrant',b'regular'
b'4388484550',b'ref',b'Ville de Gatineau',b'source'
b'4388486482',b'ref',b'397-1',b'regular'
b'4388486482',b'source',b'Ville de Gatineau',b'regular'
b'4388486482',b'emergency',b'fire_hydrant',b'regular'
b'4388486482',b'ref',b'Ville de Gatineau',b'source'
b'4388486682',b'ref',b'3119-2',b'regular'
b'4388486682',b'source',b'Ville de Gatineau',b'regular'
b'4388486682',b'emergency',b'fire_hydrant',b'regular'
b'4388486682',b'ref',b'Ville de Gatineau',b'source'
b'4388487459',b'ref',b'280-6',b'regular'
b'4388487459',b'source',b'Ville de Gatineau',b'regular'
b'4388487459',b'emergency',b'fire_hydrant',b'regular'
b'4388487459',b'ref',b'Ville de Gatineau',b'source'
b'4388487813',b'ref',b'2283-4',b'regular'
b'4388487813',b'source',b'Ville de Gatineau',b'regular'
b'4388487813',b'emergency',b'fire_hydrant',b'regular'
b'4388487813',b'ref',b'Ville de Gatineau',b'source'
b'4388487913',b'ref',b'2469-1',b'regular'
b'4388487913',b'source',b'Ville de Gatineau',b'regular'
b'4388487913',b'emergency',b'fire_hydrant',b'regular'
b'4388487913',b'ref',b'Ville de Gatineau',b'source'
b'4388490478',b'ref',b'2487-1',b'regular'
b'4388490478',b'source',b'Ville de Gatineau',b'regular'
b'4388490478',b'emergency',b'fire_hydrant',b'regular'
b'4388490478',b'ref',b'Ville de Gatineau',b'source'
b'4388490578',b'ref',b'1356-1',b'regular'
b'4388490578',b'source',b'Ville de Gatineau',b'regular'
b'4388490578',b'emergency',b'fire_hydrant',b'regular'
b'4388490578',b'ref',b'Ville de Gatineau',b'source'
b'4388490678',b'ref',b'1115-4',b'regular'
b'4388490678',b'source',b'Ville de Gatineau',b'regular'
b'4388490678',b'emergency',b'fire_hydrant',b'regular'
b'4388490678',b'ref',b'Ville de Gatineau',b'source'
b'4388490958',b'ref',b'2525-2',b'regular'
b'4388490958',b'source',b'Ville de Gatineau',b'regular'
b'4388490958',b'emergency',b'fire_hydrant',b'regular'
b'4388490958',b'ref',b'Ville de Gatineau',b'source'
b'4388491558',b'ref',b'1749-7',b'regular'
b'4388491558',b'source',b'Ville de Gatineau',b'regular'
b'4388491558',b'emergency',b'fire_hydrant',b'regular'
b'4388491558',b'ref',b'Ville de Gatineau',b'source'
b'4388491758',b'ref',b'1854-3',b'regular'
b'4388491758',b'source',b'Ville de Gatineau',b'regular'
b'4388491758',b'emergency',b'fire_hydrant',b'regular'
b'4388491758',b'ref',b'Ville de Gatineau',b'source'
b'4388492211',b'ref',b'1975-1',b'regular'
b'4388492211',b'source',b'Ville de Gatineau',b'regular'
b'4388492211',b'emergency',b'fire_hydrant',b'regular'
b'4388492211',b'ref',b'Ville de Gatineau',b'source'
b'4388492311',b'ref',b'2526-1',b'regular'
b'4388492311',b'source',b'Ville de Gatineau',b'regular'
b'4388492311',b'emergency',b'fire_hydrant',b'regular'
b'4388492311',b'ref',b'Ville de Gatineau',b'source'
b'4388492411',b'ref',b'1518-5',b'regular'
b'4388492411',b'source',b'Ville de Gatineau',b'regular'
b'4388492411',b'emergency',b'fire_hydrant',b'regular'
b'4388492411',b'ref',b'Ville de Gatineau',b'source'
b'4388492511',b'ref',b'1501-1',b'regular'
b'4388492511',b'source',b'Ville de Gatineau',b'regular'
b'4388492511',b'emergency',b'fire_hydrant',b'regular'
b'4388492511',b'ref',b'Ville de Gatineau',b'source'
b'4388492932',b'ref',b'208-4',b'regular'
b'4388492932',b'source',b'Ville de Gatineau',b'regular'
b'4388492932',b'emergency',b'fire_hydrant',b'regular'
b'4388492932',b'ref',b'Ville de Gatineau',b'source'
b'4388493232',b'ref',b'380-2',b'regular'
b'4388493232',b'source',b'Ville de Gatineau',b'regular'
b'4388493232',b'emergency',b'fire_hydrant',b'regular'
b'4388493232',b'ref',b'Ville de Gatineau',b'source'
b'4388493532',b'ref',b'2883-6',b'regular'
b'4388493532',b'source',b'Ville de Gatineau',b'regular'
b'4388493532',b'emergency',b'fire_hydrant',b'regular'
b'4388493532',b'ref',b'Ville de Gatineau',b'source'
b'4388493636',b'ref',b'1193-1',b'regular'
b'4388493636',b'source',b'Ville de Gatineau',b'regular'
b'4388493636',b'emergency',b'fire_hydrant',b'regular'
b'4388493636',b'ref',b'Ville de Gatineau',b'source'
b'4388494196',b'ref',b'215-1',b'regular'
b'4388494196',b'source',b'Ville de Gatineau',b'regular'
b'4388494196',b'emergency',b'fire_hydrant',b'regular'
b'4388494196',b'ref',b'Ville de Gatineau',b'source'
b'4388494315',b'ref',b'2104-1',b'regular'
b'4388494315',b'source',b'Ville de Gatineau',b'regular'
b'4388494315',b'emergency',b'fire_hydrant',b'regular'
b'4388494315',b'ref',b'Ville de Gatineau',b'source'
b'4388494415',b'ref',b'2089-6',b'regular'
b'4388494415',b'source',b'Ville de Gatineau',b'regular'
b'4388494415',b'emergency',b'fire_hydrant',b'regular'
b'4388494415',b'ref',b'Ville de Gatineau',b'source'
b'4388494579',b'ref',b'1189-2',b'regular'
b'4388494579',b'source',b'Ville de Gatineau',b'regular'
b'4388494579',b'emergency',b'fire_hydrant',b'regular'
b'4388494579',b'ref',b'Ville de Gatineau',b'source'
b'4388495170',b'ref',b'15-2',b'regular'
b'4388495170',b'source',b'Ville de Gatineau',b'regular'
b'4388495170',b'emergency',b'fire_hydrant',b'regular'
b'4388495170',b'ref',b'Ville de Gatineau',b'source'
b'4388495270',b'ref',b'413-1',b'regular'
b'4388495270',b'source',b'Ville de Gatineau',b'regular'
b'4388495270',b'emergency',b'fire_hydrant',b'regular'
b'4388495270',b'ref',b'Ville de Gatineau',b'source'
b'4388495370',b'ref',b'98-5',b'regular'
b'4388495370',b'source',b'Ville de Gatineau',b'regular'
b'4388495370',b'emergency',b'fire_hydrant',b'regular'
b'4388495370',b'ref',b'Ville de Gatineau',b'source'
b'4388495470',b'ref',b'2791-6',b'regular'
b'4388495470',b'source',b'Ville de Gatineau',b'regular'
b'4388495470',b'emergency',b'fire_hydrant',b'regular'
b'4388495470',b'ref',b'Ville de Gatineau',b'source'
b'4388496133',b'ref',b'90-5',b'regular'
b'4388496133',b'source',b'Ville de Gatineau',b'regular'
b'4388496133',b'emergency',b'fire_hydrant',b'regular'
b'4388496133',b'ref',b'Ville de Gatineau',b'source'
b'4388496233',b'ref',b'272-2',b'regular'
b'4388496233',b'source',b'Ville de Gatineau',b'regular'
b'4388496233',b'emergency',b'fire_hydrant',b'regular'
b'4388496233',b'ref',b'Ville de Gatineau',b'source'
b'4388496533',b'ref',b'221-11',b'regular'
b'4388496533',b'source',b'Ville de Gatineau',b'regular'
b'4388496533',b'emergency',b'fire_hydrant',b'regular'
b'4388496533',b'ref',b'Ville de Gatineau',b'source'
b'4388496633',b'ref',b'2735-1',b'regular'
b'4388496633',b'source',b'Ville de Gatineau',b'regular'
b'4388496633',b'emergency',b'fire_hydrant',b'regular'
b'4388496633',b'ref',b'Ville de Gatineau',b'source'
b'4388496733',b'ref',b'2880-8',b'regular'
b'4388496733',b'source',b'Ville de Gatineau',b'regular'
b'4388496733',b'emergency',b'fire_hydrant',b'regular'
b'4388496733',b'ref',b'Ville de Gatineau',b'source'
b'4388497076',b'ref',b'1754-2',b'regular'
b'4388497076',b'source',b'Ville de Gatineau',b'regular'
b'4388497076',b'emergency',b'fire_hydrant',b'regular'
b'4388497076',b'ref',b'Ville de Gatineau',b'source'
b'4388497191',b'ref',b'1856-4',b'regular'
b'4388497191',b'source',b'Ville de Gatineau',b'regular'
b'4388497191',b'emergency',b'fire_hydrant',b'regular'
b'4388497191',b'ref',b'Ville de Gatineau',b'source'
b'4388497691',b'ref',b'2380-4',b'regular'
b'4388497691',b'source',b'Ville de Gatineau',b'regular'
b'4388497691',b'emergency',b'fire_hydrant',b'regular'
b'4388497691',b'ref',b'Ville de Gatineau',b'source'
b'4388497791',b'ref',b'2550-7',b'regular'
b'4388497791',b'source',b'Ville de Gatineau',b'regular'
b'4388497791',b'emergency',b'fire_hydrant',b'regular'
b'4388497791',b'ref',b'Ville de Gatineau',b'source'
b'4388497896',b'ref',b'1946-3',b'regular'
b'4388497896',b'source',b'Ville de Gatineau',b'regular'
b'4388497896',b'emergency',b'fire_hydrant',b'regular'
b'4388497896',b'ref',b'Ville de Gatineau',b'source'
b'4388497996',b'ref',b'1383-3',b'regular'
b'4388497996',b'source',b'Ville de Gatineau',b'regular'
b'4388497996',b'emergency',b'fire_hydrant',b'regular'
b'4388497996',b'ref',b'Ville de Gatineau',b'source'
b'4388498100',b'ref',b'1277-1',b'regular'
b'4388498100',b'source',b'Ville de Gatineau',b'regular'
b'4388498100',b'emergency',b'fire_hydrant',b'regular'
b'4388498100',b'ref',b'Ville de Gatineau',b'source'
b'4388498326',b'ref',b'1995-5',b'regular'
b'4388498326',b'source',b'Ville de Gatineau',b'regular'
b'4388498326',b'emergency',b'fire_hydrant',b'regular'
b'4388498326',b'ref',b'Ville de Gatineau',b'source'
b'4388498426',b'ref',b'1995-15',b'regular'
b'4388498426',b'source',b'Ville de Gatineau',b'regular'
b'4388498426',b'emergency',b'fire_hydrant',b'regular'
b'4388498426',b'ref',b'Ville de Gatineau',b'source'
b'4388498526',b'ref',b'1028-1',b'regular'
b'4388498526',b'source',b'Ville de Gatineau',b'regular'
b'4388498526',b'emergency',b'fire_hydrant',b'regular'
b'4388498526',b'ref',b'Ville de Gatineau',b'source'
b'4388498826',b'ref',b'2682-6',b'regular'
b'4388498826',b'source',b'Ville de Gatineau',b'regular'
b'4388498826',b'emergency',b'fire_hydrant',b'regular'
b'4388498826',b'ref',b'Ville de Gatineau',b'source'
b'4388498926',b'ref',b'2369-1',b'regular'
b'4388498926',b'source',b'Ville de Gatineau',b'regular'
b'4388498926',b'emergency',b'fire_hydrant',b'regular'
b'4388498926',b'ref',b'Ville de Gatineau',b'source'
b'4388499339',b'ref',b'1197-2',b'regular'
b'4388499339',b'source',b'Ville de Gatineau',b'regular'
b'4388499339',b'emergency',b'fire_hydrant',b'regular'
b'4388499339',b'ref',b'Ville de Gatineau',b'source'
b'4388499439',b'ref',b'1203-3',b'regular'
b'4388499439',b'source',b'Ville de Gatineau',b'regular'
b'4388499439',b'emergency',b'fire_hydrant',b'regular'
b'4388499439',b'ref',b'Ville de Gatineau',b'source'
b'4388499597',b'ref',b'1713-4',b'regular'
b'4388499597',b'source',b'Ville de Gatineau',b'regular'
b'4388499597',b'emergency',b'fire_hydrant',b'regular'
b'4388499597',b'ref',b'Ville de Gatineau',b'source'
b'4388499802',b'ref',b'2147-1',b'regular'
b'4388499802',b'source',b'Ville de Gatineau',b'regular'
b'4388499802',b'emergency',b'fire_hydrant',b'regular'
b'4388499802',b'ref',b'Ville de Gatineau',b'source'
b'4388499912',b'ref',b'1256-12',b'regular'
b'4388499912',b'source',b'Ville de Gatineau',b'regular'
b'4388499912',b'emergency',b'fire_hydrant',b'regular'
b'4388499912',b'ref',b'Ville de Gatineau',b'source'
b'4388500012',b'ref',b'2527-44',b'regular'
b'4388500012',b'source',b'Ville de Gatineau',b'regular'
b'4388500012',b'emergency',b'fire_hydrant',b'regular'
b'4388500012',b'ref',b'Ville de Gatineau',b'source'
b'4388500112',b'ref',b'3512-2',b'regular'
b'4388500112',b'source',b'Ville de Gatineau',b'regular'
b'4388500112',b'emergency',b'fire_hydrant',b'regular'
b'4388500112',b'ref',b'Ville de Gatineau',b'source'
b'4388500676',b'ref',b'2281-7',b'regular'
b'4388500676',b'source',b'Ville de Gatineau',b'regular'
b'4388500676',b'emergency',b'fire_hydrant',b'regular'
b'4388500676',b'ref',b'Ville de Gatineau',b'source'
b'4388500776',b'ref',b'1896-1',b'regular'
b'4388500776',b'source',b'Ville de Gatineau',b'regular'
b'4388500776',b'emergency',b'fire_hydrant',b'regular'
b'4388500776',b'ref',b'Ville de Gatineau',b'source'
b'4388500876',b'ref',b'1404-2',b'regular'
b'4388500876',b'source',b'Ville de Gatineau',b'regular'
b'4388500876',b'emergency',b'fire_hydrant',b'regular'
b'4388500876',b'ref',b'Ville de Gatineau',b'source'
b'4388501308',b'ref',b'2147-50',b'regular'
b'4388501308',b'source',b'Ville de Gatineau',b'regular'
b'4388501308',b'emergency',b'fire_hydrant',b'regular'
b'4388501308',b'ref',b'Ville de Gatineau',b'source'
b'4388501609',b'ref',b'1898-5',b'regular'
b'4388501609',b'source',b'Ville de Gatineau',b'regular'
b'4388501609',b'emergency',b'fire_hydrant',b'regular'
b'4388501609',b'ref',b'Ville de Gatineau',b'source'
b'4388502209',b'ref',b'2131-2',b'regular'
b'4388502209',b'source',b'Ville de Gatineau',b'regular'
b'4388502209',b'emergency',b'fire_hydrant',b'regular'
b'4388502209',b'ref',b'Ville de Gatineau',b'source'
b'4388502542',b'ref',b'2428-2',b'regular'
b'4388502542',b'source',b'Ville de Gatineau',b'regular'
b'4388502542',b'emergency',b'fire_hydrant',b'regular'
b'4388502542',b'ref',b'Ville de Gatineau',b'source'
b'4388502642',b'ref',b'1466-14',b'regular'
b'4388502642',b'source',b'Ville de Gatineau',b'regular'
b'4388502642',b'emergency',b'fire_hydrant',b'regular'
b'4388502642',b'ref',b'Ville de Gatineau',b'source'
b'4388502742',b'ref',b'2709-3',b'regular'
b'4388502742',b'source',b'Ville de Gatineau',b'regular'
b'4388502742',b'emergency',b'fire_hydrant',b'regular'
b'4388502742',b'ref',b'Ville de Gatineau',b'source'
b'4388502842',b'ref',b'1249-2',b'regular'
b'4388502842',b'source',b'Ville de Gatineau',b'regular'
b'4388502842',b'emergency',b'fire_hydrant',b'regular'
b'4388502842',b'ref',b'Ville de Gatineau',b'source'
b'4388502942',b'ref',b'1156-11',b'regular'
